1319
      -0.302 -1.280 8.103
      -0.407 1.340 8.235
      -0.392 0.490 8.481
      -0.425 2.010 7.642
      -0.393 1.222 8.334
      -0.272 6.465 6.136
      -0.302 -1.220 8.170
      -0.409 2.056 7.607
      -0.382 1.736 7.992
      -0.343 0.365 8.906
      -0.399 3.290 8.205
      -0.291 -1.162 8.251
      -0.298 6.196 6.705
      -0.292 -1.152 8.272
      -0.376 2.110 7.611
      -0.310 -0.806 8.255
      -0.344 0.837 8.710
      -0.341 0.240 8.758
      -0.356 2.302 7.625
      -0.339 0.256 8.828
      -0.287 -1.108 8.292
      -0.278 5.922 7.132
      -0.338 1.522 8.223
      -0.168 -2.589 7.739
      -0.339 0.487 8.937
      -0.335 2.942 8.132
      -0.317 2.780 8.034
      -0.308 2.686 7.925
      -0.189 -2.689 7.532
      -0.278 -0.986 8.290
      -0.310 2.508 7.781
      -0.331 0.614 8.917
      -0.333 2.186 7.637
      -0.270 -0.902 8.253
      -0.265 -0.910 8.182
      -0.327 3.095 8.179
      -0.310 2.324 7.693
      -0.307 1.018 8.623
      -0.284 -0.400 8.370
      -0.264 -0.860 8.202
      -0.293 0.286 8.901
      -0.194 -2.747 7.334
      -0.237 5.598 7.473
      -0.275 0.118 8.330
      -0.295 1.836 8.060
      -0.283 -0.442 8.383
      -0.284 0.405 8.975
      -0.296 0.735 8.889
      -0.271 -0.298 8.360
      -0.280 -0.484 8.399
      -0.342 3.994 8.073
      -0.336 3.868 8.112
      -0.226 4.935 7.824
      -0.268 1.166 8.554
      -0.325 3.754 8.143
      -0.256 -0.532 8.417
      -0.273 0.554 8.999
      -0.252 1.581 8.311
      -0.148 -2.168 8.022
      -0.347 4.489 7.949
      -0.134 -2.414 7.938
      -0.263 1.428 8.381
      -0.251 0.650 8.984
      -0.242 -0.606 8.433
      -0.238 -0.578 8.441
      -0.254 0.324 8.960
      -0.146 -1.904 8.066
      -0.225 -0.174 8.351
      -0.304 4.295 7.996
      -0.131 -1.608 8.057
      -0.253 1.300 8.469
      -0.225 -0.402 8.373
      -0.246 0.465 9.016
      -0.228 1.950 8.092
      -0.236 0.360 8.401
      -0.218 2.682 7.977
      -0.285 3.533 8.186
      -0.225 -0.442 8.385
      -0.212 2.536 7.923
      -0.238 0.918 8.810
      -0.215 -0.306 8.358
      -0.220 -0.486 8.400
      -0.210 2.384 7.932
      -0.214 0.791 8.933
      -0.216 2.790 8.051
      -0.213 -0.748 8.373
      -0.275 4.143 8.038
      -0.231 0.187 8.760
      -0.231 0.192 8.600
      -0.204 2.254 8.001
      -0.081 -3.314 5.786
      -0.218 0.340 8.558
      -0.241 3.996 8.073
      -0.120 -1.456 8.036
      -0.183 -0.816 8.290
      -0.198 -0.540 8.421
      -0.230 0.235 8.874
      -0.188 2.030 8.108
      -0.187 -0.042 8.345
      -0.201 2.910 8.117
      -0.174 -0.904 8.203
      -0.188 0.040 8.349
      -0.198 0.556 9.040
      -0.212 3.861 8.115
      -0.197 0.150 8.614
      -0.120 -1.354 8.083
      -0.183 -0.580 8.448
      -0.189 0.665 9.015
      -0.220 3.286 8.200
      -0.124 -1.284 8.138
      -0.169 -0.756 8.387
      -0.169 0.454 9.050
      -0.175 -0.616 8.443
      -0.165 -0.178 8.345
      -0.189 3.075 8.171
      -0.212 3.722 8.150
      -0.139 -2.805 7.078
      -0.196 0.262 8.931
      -0.103 -2.994 6.390
      -0.163 -0.410 8.351
      -0.127 -1.218 8.208
      -0.069 -2.760 7.337
      -0.172 0.959 8.839
      -0.193 0.373 9.014
      -0.095 -3.023 6.232
      -0.158 -0.452 8.366
      -0.153 -0.320 8.333
      -0.097 -3.073 6.089
      -0.162 0.296 8.978
      -0.152 -0.048 8.339
      -0.114 -2.912 6.717
      -0.176 1.100 8.719
      -0.141 -0.816 8.299
      -0.125 -1.162 8.290
      -0.125 -1.148 8.309
      -0.149 0.747 8.989
      -0.151 -0.498 8.380
      -0.050 -2.589 7.764
      -0.068 -2.696 7.569
      -0.127 -0.906 8.215
      -0.120 -1.096 8.319
      -0.167 3.525 8.188
      -0.140 -0.562 8.411
      -0.153 1.707 8.377
      -0.152 1.237 8.634
      -0.116 2.430 8.019
      -0.114 2.542 7.972
      -0.150 1.532 8.475
      -0.115 2.305 8.068
      -0.150 1.381 8.548
      -0.120 2.080 8.201
      -0.049 -2.119 8.070
      -0.050 -1.883 8.091
      -0.119 -0.650 8.446
      -0.120 -0.622 8.443
      -0.103 -0.978 8.314
      -0.098 2.651 8.024
      -0.108 -0.200 8.308
      -0.118 2.791 8.074
      -0.104 -0.762 8.401
      -0.120 0.166 8.747
      -0.143 0.216 8.870
      -0.104 2.956 8.146
      -0.085 -0.818 8.309
      -0.114 0.928 8.888
      -0.099 0.130 8.611
      -0.092 -0.070 8.323
      -0.117 3.284 8.206
      -0.076 -0.904 8.226
      -0.077 -0.896 8.285
      -0.072 -0.860 8.238
      -0.114 3.729 8.152
      -0.106 0.248 8.938
      -0.094 3.111 8.187
      -0.092 0.092 8.447
      -0.100 1.123 8.750
      -0.121 0.522 9.066
      -0.096 0.463 9.063
      -0.106 0.399 9.043
      -0.077 1.249 8.680
      -0.083 1.686 8.443
      -0.102 0.333 9.012
      -0.082 3.524 8.197
      -0.078 0.280 8.978
      -0.078 1.533 8.523
      -0.047 2.436 8.023
      -0.046 2.536 7.984
      -0.111 0.629 9.044
      -0.077 1.370 8.608
      -0.049 2.314 8.083
      -0.058 2.112 8.214
      -0.068 0.038 8.363
      -0.036 2.641 8.027
      -0.077 0.768 8.993
      -0.047 2.766 8.079
      -0.054 2.898 8.130
      -0.054 3.278 8.212
      -0.041 3.065 8.183
      -0.020 -0.856 8.238
      -0.023 -0.892 8.287
      -0.046 0.929 8.902
      0.000 -3.765 5.315
      0.000 -3.378 5.739
      0.000 -3.116 6.060
      0.000 -3.077 6.180
      0.000 -3.049 6.306
      0.000 -2.975 6.594
      0.000 -2.839 7.039
      0.000 -2.757 7.363
      0.000 -2.684 7.599
      0.000 -2.585 7.756
      0.000 -2.396 7.956
      0.000 -2.398 0.800
      0.000 -2.111 8.061
      0.000 -1.875 8.086
      0.000 -1.606 8.070
      0.000 -1.456 8.028
      0.000 -1.348 8.104
      0.000 -1.278 8.151
      0.000 -1.206 8.208
      0.000 -1.156 8.273
      0.000 -1.144 8.293
      0.000 -1.088 8.302
      0.000 -1.158 1.068
      0.000 -0.968 8.295
      0.000 -0.890 8.257
      0.000 -0.854 8.208
      0.000 -0.894 8.215
      0.000 -0.818 8.290
      0.000 -0.768 8.366
      0.000 -0.658 8.395
      0.000 -0.630 8.390
      0.000 -0.562 8.365
      0.000 -0.498 8.343
      0.000 -0.452 8.325
      0.000 -0.434 1.033
      0.000 -0.412 8.312
      0.000 -0.334 8.293
      0.000 -0.272 8.279
      0.000 -0.222 8.270
      0.000 -0.088 8.287
      0.000 0.022 8.381
      0.000 0.078 8.479
      0.000 0.113 8.590
      0.000 0.148 8.724
      0.000 0.205 8.872
      0.000 0.246 8.950
      0.000 0.274 8.979
      0.000 0.314 9.004
      0.000 0.371 9.033
      0.000 0.440 9.057
      0.000 0.626 0.310
      0.000 0.533 9.067
      0.000 0.662 9.043
      0.000 0.798 8.987
      0.000 0.947 8.901
      0.000 1.146 8.778
      0.000 1.256 8.706
      0.000 1.357 8.642
      0.000 1.523 8.558
      0.000 1.706 8.465
      0.000 2.141 8.211
      0.000 2.140 -0.213
      0.000 2.327 8.084
      0.000 2.440 8.033
      0.000 2.534 7.996
      0.000 2.634 8.044
      0.000 2.741 8.079
      0.000 2.913 8.141
      0.000 3.077 8.192
      0.000 3.251 8.218
      0.000 3.491 8.210
      0.000 3.710 8.166
      0.000 3.856 8.112
      0.000 3.979 8.060
      0.000 4.002 -0.026
      0.000 4.128 8.019
      0.000 4.281 7.983
      0.000 4.483 7.933
      0.000 4.924 7.825
      0.000 4.976 0.434
      0.000 5.542 7.550
      0.000 5.594 1.007
      0.000 5.924 7.190
      0.000 6.248 6.731
      0.000 6.528 6.135
      0.000 6.570 2.410
      0.000 6.732 5.218
      0.000 6.758 3.314
      0.000 6.798 4.331
      -0.370 -3.224 5.644
      -2.943 2.756 2.248
      -3.168 0.720 3.478
      -3.269 2.178 3.374
      -0.291 0.216 8.699
      -0.733 0.284 8.091
      -0.513 1.078 8.216
      -0.459 1.147 8.271
      -0.405 1.147 8.366
      -0.347 1.123 8.476
      -0.290 1.093 8.589
      -0.207 1.013 8.762
      -0.241 1.069 8.670
      -0.266 0.831 8.856
      -0.282 0.878 8.781
      -0.310 0.925 8.695
      -0.365 0.967 8.557
      -0.415 1.001 8.441
      -0.504 1.003 8.278
      -0.559 1.007 8.172
      -0.622 1.052 8.067
      -0.699 1.044 7.979
      0.000 1.934 8.333
      -0.090 1.881 8.331
      -0.132 1.880 8.305
      -0.168 1.866 8.253
      -0.193 1.816 8.242
      -0.225 1.748 8.236
      -0.283 1.695 8.185
      -0.320 1.675 8.140
      -0.360 1.626 8.108
      -0.398 1.596 8.067
      -0.425 1.572 8.047
      -0.327 1.328 8.356
      -0.523 1.314 8.076
      -2.897 -0.104 5.147
      0.000 4.708 7.880
      -0.295 4.703 7.888
      -0.630 4.693 7.842
      -1.001 4.655 7.750
      -1.359 4.581 7.644
      -1.717 4.474 7.505
      -2.095 4.314 7.261
      -2.417 4.133 6.938
      -2.677 3.958 6.591
      -0.289 5.245 7.690
      0.000 5.228 7.691
      -0.576 5.235 7.617
      -0.868 5.246 7.497
      -1.301 5.102 7.385
      -1.716 4.915 7.245
      -2.087 4.662 7.093
      -2.468 4.506 6.711
      -2.728 4.245 6.409
2507
2 0 3  
     4 0 1  
     3 0 4  
     5 4 1  
     7 4 5  
     6 2 10  
     11 2 3  
     10 2 11  
     11 3 4  
     12 8 7  
     11 4 13  
     7 13 4  
     15 14 9  
     14 15 9  
     15 6 9  
     6 15 9  
     1 0 17  
     7 18 13  
     7 8 18  
     12 18 8  
     0 19 17  
     2 6 19  
     2 19 0  
     12 20 18  
     1 17 21  
     19 23 24  
     17 19 24  
     21 17 24  
     1 21 26  
     7 5 26  
     5 1 26  
     12 16 27  
     12 27 20  
     27 25 15  
     7 26 28  
     25 29 15  
     29 22 14  
     15 29 14  
     30 23 19  
     6 10 30  
     27 15 30  
     6 30 15  
     6 15 30  
     6 30 19  
     16 12 31  
     7 31 12  
     7 28 31  
     33 20 27  
     33 18 20  
     27 30 33  
     33 13 18  
     33 11 13  
     33 10 11  
     33 24 23  
     21 24 33  
     33 23 30  
     33 30 10  
     28 26 33  
     21 33 26  
     15 34 30  
     15 35 34  
     35 15 14  
     35 14 36  
     22 36 14  
     22 32 38  
     22 38 39  
     22 39 36  
     36 41 35  
     42 38 32  
     36 43 41  
     38 43 39  
     36 39 43  
     44 31 37  
     44 16 31  
     45 41 43  
     27 48 25  
     33 30 49  
     30 33 49  
     38 50 43  
     38 42 50  
     43 51 45  
     41 45 51  
     51 43 50  
     44 40 52  
     53 44 47  
     44 53 47  
     44 53 16  
     53 27 16  
     53 48 27  
     44 52 54  
     41 51 57  
     41 57 51  
     30 58 33  
     59 56 48  
     53 59 48  
     51 50 60  
     42 60 50  
     57 51 60  
     51 57 60  
     62 30 34  
     62 34 35  
     62 35 41  
     62 61 66  
     62 66 61  
     62 41 66  
     41 55 66  
     41 66 55  
     67 53 44  
     67 59 53  
     44 70 67  
     64 70 54  
     44 54 70  
     64 54 71  
     61 72 66  
     66 72 61  
     66 73 62  
     30 62 73  
     30 73 58  
     66 74 72  
     41 74 66  
     41 51 74  
     67 69 77  
     67 77 59  
     78 42 32  
     42 78 60  
     78 68 56  
     78 56 68  
     78 51 60  
     79 65 63  
     79 63 77  
     79 77 69  
     67 79 69  
     80 59 77  
     80 56 59  
     80 78 56  
     67 70 81  
     81 79 67  
     64 71 82  
     66 72 83  
     73 66 83  
     84 74 51  
     72 74 84  
     82 85 64  
     86 75 76  
     86 76 65  
     86 65 79  
     81 86 79  
     87 77 63  
     87 80 77  
     65 87 63  
     81 70 88  
     88 70 64  
     88 64 85  
     72 84 89  
     89 84 51  
     89 51 78  
     80 90 78  
     76 75 91  
     65 92 87  
     73 93 58  
     75 86 94  
     95 85 96  
     96 85 82  
     81 88 97  
     97 86 81  
     97 94 86  
     98 87 92  
     99 72 89  
     99 83 72  
     94 100 75  
     91 75 100  
     85 95 101  
     97 88 101  
     85 101 88  
     98 102 87  
     103 65 76  
     103 92 65  
     98 92 103  
     104 91 100  
     91 105 76  
     104 105 91  
     102 106 87  
     106 80 87  
     106 90 80  
     100 94 107  
     95 109 101  
     109 97 101  
     97 110 94  
     94 110 107  
     109 95 111  
     112 111 95  
     95 96 112  
     98 108 113  
     98 113 102  
     107 110 114  
     106 115 90  
     78 116 89  
     78 118 116  
     117 108 119  
     120 76 105  
     103 76 120  
     122 114 110  
     110 97 122  
     109 122 97  
     107 123 100  
     90 115 124  
     125 89 116  
     125 99 89  
     126 108 117  
     108 126 113  
     128 123 107  
     102 129 106  
     113 129 102  
     128 107 130  
     111 112 132  
     123 133 100  
     100 133 104  
     131 103 134  
     103 120 134  
     107 114 135  
     135 130 107  
     54 136 71  
     135 114 137  
     78 138 118  
     90 124 138  
     78 90 138  
     114 122 139  
     140 105 104  
     137 114 141  
     142 104 133  
     144 83 99  
     144 73 83  
     144 93 73  
     144 127 93  
     105 140 145  
     146 96 82  
     147 143 111  
     147 111 132  
     148 111 143  
     148 109 111  
     109 148 122  
     148 139 122  
     117 149 126  
     96 146 150  
     150 112 96  
     139 151 114  
     151 141 114  
     113 152 129  
     152 113 126  
     140 104 153  
     142 153 104  
     150 154 112  
     128 155 123  
     156 143 147  
     130 157 128  
     155 128 157  
     158 142 133  
     123 158 133  
     123 155 158  
     130 159 157  
     130 135 159  
     160 132 112  
     160 112 154  
     121 161 119  
     151 139 162  
     159 135 163  
     137 163 135  
     119 164 117  
     164 149 117  
     119 161 164  
     141 165 137  
     137 165 163  
     126 149 166  
     152 126 166  
     160 167 132  
     167 147 132  
     148 143 168  
     168 143 156  
     151 169 141  
     141 169 165  
     158 170 142  
     170 153 142  
     151 171 169  
     162 171 151  
     167 172 147  
     138 173 118  
     131 174 121  
     174 161 121  
     148 168 175  
     148 175 139  
     175 162 139  
     118 176 116  
     176 125 116  
     176 118 173  
     105 145 177  
     105 177 120  
     164 178 149  
     106 179 115  
     179 124 115  
     106 129 179  
     152 179 129  
     180 156 147  
     170 181 153  
     54 182 136  
     171 162 183  
     134 184 131  
     184 174 131  
     134 185 184  
     120 185 134  
     120 177 185  
     156 186 168  
     187 175 168  
     152 166 188  
     189 175 187  
     162 175 189  
     189 183 162  
     190 187 168  
     168 186 190  
     165 169 191  
     165 191 192  
     163 165 192  
     193 170 158  
     155 193 158  
     169 171 194  
     169 194 191  
     157 159 195  
     159 196 195  
     163 196 159  
     163 192 196  
     157 195 197  
     197 155 157  
     193 155 198  
     155 197 198  
     149 178 199  
     166 149 199  
     187 190 200  
     181 170 201  
     201 170 193  
     189 202 183  
     203 171 183  
     203 194 171  
     145 140 204  
     145 204 205  
     205 177 145  
     173 138 207  
     124 207 138  
     124 179 208  
     207 124 208  
     187 200 209  
     181 201 210  
     211 183 202  
     211 203 183  
     212 71 136  
     82 71 212  
     82 212 146  
     213 201 193  
     213 193 198  
     179 152 214  
     188 214 152  
     214 208 179  
     189 187 215  
     215 187 209  
     166 199 216  
     216 188 166  
     218 140 153  
     218 204 140  
     181 218 153  
     219 99 125  
     219 144 99  
     176 219 125  
     192 191 220  
     221 191 194  
     220 191 221  
     177 205 222  
     177 222 185  
     223 196 192  
     192 220 223  
     201 213 224  
     201 224 210  
     215 226 189  
     174 227 161  
     195 196 228  
     228 196 223  
     194 203 229  
     194 229 221  
     197 195 230  
     195 228 230  
     161 231 164  
     227 231 161  
     232 174 184  
     227 174 232  
     233 189 226  
     233 202 189  
     211 202 233  
     198 197 234  
     197 230 234  
     211 233 235  
     236 150 146  
     237 154 150  
     237 150 236  
     185 238 184  
     232 184 238  
     239 203 211  
     229 203 239  
     240 239 211  
     211 235 240  
     185 241 238  
     185 222 241  
     176 242 219  
     176 217 242  
     217 176 243  
     243 176 173  
     243 173 207  
     167 160 244  
     244 160 154  
     244 154 237  
     245 206 127  
     144 245 127  
     198 234 246  
     181 247 218  
     210 247 181  
     231 248 164  
     248 199 178  
     164 248 178  
     188 216 249  
     210 224 250  
     167 251 172  
     167 244 251  
     242 225 252  
     242 252 219  
     253 225 242  
     217 253 242  
     213 198 254  
     198 246 254  
     255 239 240  
     172 251 256  
     217 257 253  
     258 247 210  
     250 258 210  
     199 248 259  
     259 216 199  
     208 214 261  
     262 229 239  
     263 257 217  
     263 217 243  
     218 264 204  
     264 205 204  
     265 229 262  
     265 221 229  
     224 213 266  
     213 254 266  
     205 264 267  
     267 222 205  
     221 265 268  
     268 220 221  
     261 270 208  
     270 207 208  
     271 220 268  
     223 220 271  
     223 271 272  
     228 223 272  
     216 259 273  
     273 249 216  
     247 274 218  
     218 274 264  
     228 272 275  
     230 228 275  
     230 275 276  
     234 230 276  
     270 277 207  
     243 207 277  
     277 263 243  
     250 278 258  
     219 252 279  
     144 279 245  
     219 279 144  
     267 280 222  
     280 241 222  
     234 276 281  
     246 234 281  
     282 239 255  
     282 262 239  
     238 283 232  
     283 227 232  
     284 250 224  
     224 266 284  
     285 279 252  
     225 285 252  
     225 260 285  
     214 188 286  
     188 249 286  
     214 286 261  
     246 281 287  
     287 254 246  
     238 288 283  
     289 288 238  
     280 289 241  
     289 238 241  
     290 265 262  
     231 227 292  
     227 283 292  
     265 290 293  
     293 268 265  
     186 294 190  
     186 291 294  
     235 233 295  
     268 293 296  
     296 271 268  
     209 200 297  
     295 233 298  
     299 209 297  
     215 209 299  
     190 300 200  
     297 200 300  
     190 294 300  
     301 215 299  
     302 248 231  
     231 292 302  
     303 215 301  
     303 233 226  
     233 303 298  
     226 215 303  
     304 272 271  
     271 296 304  
     305 255 240  
     235 305 240  
     305 235 295  
     284 306 250  
     278 250 306  
     247 307 274  
     258 307 247  
     272 304 308  
     308 275 272  
     309 254 287  
     308 310 275  
     310 276 275  
     276 310 311  
     311 281 276  
     311 312 281  
     287 281 312  
     302 313 248  
     313 259 248  
     287 312 314  
     314 309 287  
     136 182 315  
     262 316 290  
     316 262 282  
     146 212 317  
     314 318 309  
     319 249 273  
     320 282 255  
     320 255 305  
     321 307 258  
     278 321 258  
     322 296 293  
     322 304 296  
     318 323 309  
     323 254 309  
     323 266 254  
     324 310 308  
     308 304 324  
     322 324 304  
     324 325 310  
     325 311 310  
     326 293 290  
     293 326 322  
     327 312 311  
     325 327 311  
     312 327 328  
     328 314 312  
     328 329 314  
     329 318 314  
     284 330 306  
     284 266 330  
     322 326 331  
     244 237 332  
     322 333 324  
     333 325 324  
     334 251 244  
     244 332 334  
     237 335 332  
     335 237 236  
     336 322 331  
     333 322 336  
     256 251 337  
     337 251 334  
     318 338 323  
     259 313 339  
     339 273 259  
     340 335 236  
     146 340 236  
     146 317 340  
     341 338 318  
     329 341 318  
     342 326 290  
     342 290 316  
     333 336 344  
     288 343 345  
     288 345 283  
     346 326 342  
     331 326 346  
     344 347 333  
     333 347 325  
     325 347 327  
     347 329 328  
     327 347 328  
     267 348 280  
     348 267 264  
     338 349 323  
     349 266 323  
     349 330 266  
     264 274 350  
     348 264 350  
     321 278 351  
     351 278 306  
     352 288 289  
     352 343 288  
     280 352 289  
     261 353 270  
     344 354 347  
     286 249 355  
     319 355 249  
     356 344 336  
     331 356 336  
     331 346 356  
     256 337 357  
     345 358 283  
     358 292 283  
     338 359 349  
     360 344 356  
     360 354 344  
     338 341 361  
     361 359 338  
     182 206 362  
     182 362 315  
     359 361 363  
     352 364 343  
     339 365 273  
     365 319 273  
     343 366 345  
     345 366 358  
     364 366 343  
     367 354 360  
     367 368 354  
     368 347 354  
     347 368 329  
     368 341 329  
     368 361 341  
     369 282 320  
     370 363 361  
     368 370 361  
     277 371 263  
     352 372 364  
     280 348 374  
     352 280 374  
     307 375 274  
     350 274 375  
     359 377 349  
     330 349 377  
     358 366 378  
     330 379 306  
     351 306 379  
     363 370 380  
     378 381 358  
     358 381 292  
     367 382 368  
     136 315 383  
     212 136 383  
     383 317 212  
     377 359 384  
     363 384 359  
     385 286 355  
     261 286 385  
     385 353 261  
     384 363 386  
     380 386 363  
     387 370 373  
     387 380 370  
     282 388 316  
     388 282 369  
     389 352 374  
     372 352 389  
     391 362 206  
     245 391 206  
     379 330 392  
     377 392 330  
     386 380 393  
     378 394 381  
     321 395 307  
     307 395 375  
     396 270 353  
     396 277 270  
     397 316 388  
     342 316 397  
     384 398 377  
     392 377 398  
     393 399 386  
     384 386 399  
     380 400 393  
     400 380 387  
     302 292 401  
     292 381 401  
     394 401 381  
     384 399 402  
     384 402 398  
     403 342 397  
     342 403 346  
     372 404 364  
     365 405 319  
     364 406 366  
     406 378 366  
     404 406 364  
     372 407 404  
     389 407 372  
     346 403 408  
     408 360 356  
     346 408 356  
     305 295 410  
     411 367 360  
     411 360 408  
     319 412 355  
     405 412 319  
     413 394 378  
     413 378 406  
     414 294 291  
     414 291 409  
     298 415 295  
     410 295 415  
     399 393 416  
     417 300 294  
     417 294 414  
     418 367 411  
     418 382 367  
     297 419 299  
     419 297 300  
     419 300 417  
     415 298 420  
     420 298 303  
     421 407 389  
     422 305 410  
     422 320 305  
     395 321 423  
     351 423 321  
     302 401 424  
     313 302 424  
     301 299 425  
     299 419 425  
     426 374 348  
     427 393 400  
     427 416 393  
     413 428 394  
     301 425 429  
     401 394 430  
     430 394 428  
     430 424 401  
     404 431 406  
     418 432 382  
     433 374 426  
     389 374 433  
     434 404 407  
     434 431 404  
     435 406 431  
     413 406 435  
     435 428 413  
     436 389 433  
     389 436 421  
     437 421 436  
     434 407 437  
     437 407 421  
     438 320 422  
     438 369 320  
     429 439 301  
     301 439 303  
     420 303 439  
     313 424 440  
     440 339 313  
     435 441 428  
     426 348 442  
     442 348 350  
     385 443 353  
     443 396 353  
     444 435 431  
     444 441 435  
     444 431 445  
     434 445 431  
     446 279 285  
     245 279 446  
     446 391 245  
     423 351 447  
     379 447 351  
     446 285 448  
     285 260 448  
     448 260 376  
     449 437 436  
     428 441 450  
     430 428 450  
     451 445 434  
     437 451 434  
     444 452 441  
     449 453 437  
     451 437 453  
     388 369 454  
     454 369 438  
     416 455 399  
     455 402 399  
     443 456 396  
     442 350 457  
     457 350 375  
     450 441 458  
     452 458 441  
     459 339 440  
     459 365 339  
     460 436 433  
     460 449 436  
     433 426 460  
     416 461 455  
     427 461 416  
     392 462 379  
     447 379 462  
     463 452 444  
     463 444 445  
     463 464 452  
     464 458 452  
     451 465 445  
     463 445 465  
     466 388 454  
     466 397 388  
     467 355 412  
     385 355 467  
     467 443 385  
     456 468 396  
     396 468 277  
     277 468 371  
     469 365 459  
     469 405 365  
     470 461 427  
     471 408 403  
     397 471 403  
     397 466 471  
     451 472 465  
     472 451 453  
     460 426 473  
     473 426 442  
     405 474 412  
     471 475 408  
     411 408 475  
     476 449 460  
     477 418 411  
     411 475 477  
     472 453 478  
     453 449 478  
     478 449 476  
     458 464 479  
     418 477 480  
     392 481 462  
     392 398 481  
     482 463 465  
     463 482 464  
     483 432 418  
     483 418 480  
     464 482 484  
     464 484 479  
     485 440 424  
     430 485 424  
     430 450 485  
     458 479 485  
     450 458 485  
     482 465 486  
     486 465 472  
     457 375 487  
     395 487 375  
     481 398 488  
     398 402 488  
     455 488 402  
     415 420 489  
     489 490 415  
     415 490 410  
     440 485 491  
     491 459 440  
     461 492 455  
     488 455 492  
     478 493 472  
     486 472 493  
     494 410 490  
     410 494 422  
     479 484 495  
     496 474 405  
     496 405 469  
     485 479 498  
     479 495 498  
     422 494 499  
     422 499 438  
     332 500 497  
     500 332 335  
     501 332 497  
     501 334 332  
     492 461 502  
     503 337 334  
     503 334 501  
     493 478 504  
     504 478 476  
     505 337 503  
     505 357 337  
     457 506 442  
     473 442 506  
     340 317 507  
     423 508 395  
     395 508 487  
     461 509 502  
     509 461 470  
     468 456 510  
     443 467 511  
     511 456 443  
     512 459 491  
     469 459 512  
     504 476 514  
     476 460 514  
     514 460 473  
     514 473 506  
     515 412 474  
     467 412 515  
     516 438 499  
     454 438 516  
     516 466 454  
     517 468 510  
     517 371 468  
     498 495 518  
     419 417 519  
     519 417 414  
     519 414 520  
     520 414 409  
     520 409 521  
     482 522 484  
     482 486 522  
     523 425 419  
     419 519 523  
     508 423 524  
     447 524 423  
     448 376 525  
     523 526 425  
     526 429 425  
     429 526 527  
     527 439 429  
     491 528 512  
     491 485 528  
     518 528 498  
     498 528 485  
     484 522 529  
     495 484 529  
     530 496 469  
     469 512 530  
     439 527 531  
     420 439 531  
     466 516 532  
     532 471 466  
     502 533 492  
     492 533 488  
     534 475 471  
     471 532 534  
     534 535 475  
     535 477 475  
     535 536 477  
     522 486 537  
     486 493 537  
     538 477 536  
     538 480 477  
     539 483 480  
     539 480 538  
     540 489 420  
     420 531 540  
     541 510 456  
     456 511 541  
     542 502 509  
     502 542 533  
     524 447 543  
     543 447 462  
     496 544 474  
     541 545 510  
     517 510 545  
     546 490 489  
     546 489 540  
     495 529 547  
     518 495 547  
     522 537 548  
     522 548 529  
     506 457 549  
     457 487 549  
     542 509 550  
     490 546 551  
     552 490 551  
     490 552 494  
     552 499 494  
     446 553 391  
     362 391 553  
     547 529 554  
     529 548 554  
     555 499 552  
     555 516 499  
     556 544 496  
     556 496 530  
     557 467 515  
     467 557 511  
     557 541 511  
     528 518 558  
     537 493 559  
     493 504 559  
     516 555 560  
     532 516 560  
     481 561 462  
     543 462 561  
     548 537 562  
     559 562 537  
     548 562 563  
     548 563 554  
     512 528 564  
     528 558 564  
     564 530 512  
     488 533 565  
     547 554 566  
     488 565 567  
     488 567 481  
     481 567 561  
     515 474 568  
     544 568 474  
     542 569 533  
     565 533 569  
     514 506 570  
     549 570 506  
     571 566 554  
     554 563 571  
     532 560 572  
     572 534 532  
     568 573 515  
     573 557 515  
     574 545 541  
     557 574 541  
     573 574 557  
     534 572 575  
     535 534 575  
     542 576 569  
     576 542 550  
     535 575 577  
     577 536 535  
     536 577 578  
     538 536 578  
     549 487 579  
     579 487 508  
     580 539 538  
     538 578 580  
     539 580 581  
     556 530 582  
     582 530 564  
     576 550 583  
     584 562 559  
     574 585 545  
     517 545 585  
     563 586 571  
     563 562 587  
     584 587 562  
     588 504 514  
     559 504 588  
     588 584 559  
     589 446 448  
     448 525 589  
     571 590 566  
     591 544 556  
     592 505 503  
     503 501 592  
     571 586 593  
     571 593 590  
     546 540 594  
     594 551 546  
     586 595 596  
     596 597 586  
     586 597 593  
     598 517 585  
     594 599 551  
     582 564 600  
     601 505 592  
     586 602 595  
     524 603 508  
     579 508 603  
     446 589 604  
     446 604 553  
     605 563 587  
     586 563 605  
     602 586 605  
     606 551 599  
     551 606 552  
     607 591 556  
     556 582 607  
     582 600 607  
     608 593 597  
     609 587 584  
     610 609 584  
     584 588 610  
     574 611 585  
     574 573 611  
     564 558 612  
     612 600 564  
     613 552 606  
     613 560 555  
     552 613 555  
     596 595 614  
     615 595 602  
     614 595 615  
     596 614 616  
     617 605 587  
     617 587 609  
     315 618 383  
     315 362 618  
     613 620 560  
     620 572 560  
     549 621 570  
     579 621 549  
     588 514 622  
     570 622 514  
     622 610 588  
     596 623 597  
     596 616 623  
     576 625 569  
     565 569 625  
     626 602 605  
     576 627 625  
     583 627 576  
     629 581 580  
     629 624 581  
     630 526 523  
     630 523 519  
     620 631 572  
     572 631 575  
     630 519 632  
     632 519 520  
     633 614 615  
     526 634 527  
     630 634 526  
     635 614 633  
     614 635 616  
     636 578 577  
     636 580 578  
     636 629 580  
     632 520 637  
     637 520 521  
